receptor	year	month	day	hour	hour.inc	lat	lon	height	pressure	date2	date
1	2010	2	17	13	-11	-25.557	154.505	1842.5	NA	2010-02-17T13:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	12	-12	-25.655	154.595	1836.6	NA	2010-02-17T12:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	11	-13	-25.757	154.687	1831.2	NA	2010-02-17T11:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	10	-14	-25.861	154.782	1826.8	NA	2010-02-17T10:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	9	-15	-25.969	154.881	1823.7	NA	2010-02-17T09:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	8	-16	-26.08	154.982	1821.9	NA	2010-02-17T08:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	7	-17	-26.192	155.085	1820.7	NA	2010-02-17T07:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	6	-18	-26.306	155.189	1820.1	NA	2010-02-17T06:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	5	-19	-26.414	155.281	1820.6	NA	2010-02-17T05:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	4	-20	-26.508	155.352	1822.1	NA	2010-02-17T04:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	3	-21	-26.585	155.401	1824.4	NA	2010-02-17T03:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	2	-22	-26.645	155.429	1827.6	NA	2010-02-17T02:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	1	-23	-26.687	155.439	1831.5	NA	2010-02-17T01:00:00Z	2010-02-18T00:00:00Z
1	2010	2	17	0	-24	-26.708	155.43	1836	NA	2010-02-17T00:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	23	-25	-26.718	155.409	1840.8	NA	2010-02-16T23:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	22	-26	-26.722	155.382	1845.4	NA	2010-02-16T22:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	21	-27	-26.721	155.349	1849.9	NA	2010-02-16T21:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	20	-28	-26.715	155.309	1854.5	NA	2010-02-16T20:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	19	-29	-26.703	155.264	1859.3	NA	2010-02-16T19:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	18	-30	-26.686	155.214	1864.2	NA	2010-02-16T18:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	17	-31	-26.673	155.157	1866.3	NA	2010-02-16T17:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	16	-32	-26.672	155.092	1862.2	NA	2010-02-16T16:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	15	-33	-26.686	155.02	1851.9	NA	2010-02-16T15:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	14	-34	-26.715	154.94	1835	NA	2010-02-16T14:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	13	-35	-26.759	154.853	1812.1	NA	2010-02-16T13:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	12	-36	-26.82	154.757	1783.9	NA	2010-02-16T12:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	11	-37	-26.887	154.652	1755.5	NA	2010-02-16T11:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	10	-38	-26.945	154.538	1730.8	NA	2010-02-16T10:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	9	-39	-26.994	154.414	1709.7	NA	2010-02-16T09:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	8	-40	-27.031	154.281	1691.5	NA	2010-02-16T08:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	7	-41	-27.057	154.138	1675.6	NA	2010-02-16T07:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	6	-42	-27.071	153.986	1661.4	NA	2010-02-16T06:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	5	-43	-27.064	153.832	1643.1	NA	2010-02-16T05:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	4	-44	-27.028	153.682	1617.3	NA	2010-02-16T04:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	3	-45	-26.964	153.538	1583.4	NA	2010-02-16T03:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	2	-46	-26.871	153.401	1541.3	NA	2010-02-16T02:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	1	-47	-26.752	153.272	1491	NA	2010-02-16T01:00:00Z	2010-02-18T00:00:00Z
1	2010	2	16	0	-48	-26.606	153.151	1432.4	NA	2010-02-16T00:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	23	-49	-26.449	153.042	1374.2	NA	2010-02-15T23:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	22	-50	-26.293	152.941	1323.5	NA	2010-02-15T22:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	21	-51	-26.14	152.847	1281.2	NA	2010-02-15T21:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	20	-52	-25.987	152.76	1247.5	NA	2010-02-15T20:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	19	-53	-25.837	152.678	1222.7	NA	2010-02-15T19:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	18	-54	-25.688	152.601	1206.9	NA	2010-02-15T18:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	17	-55	-25.535	152.527	1195	NA	2010-02-15T17:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	16	-56	-25.371	152.454	1183.3	NA	2010-02-15T16:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	15	-57	-25.195	152.382	1170.8	NA	2010-02-15T15:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	14	-58	-25.007	152.31	1156.6	NA	2010-02-15T14:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	13	-59	-24.809	152.238	1140.7	NA	2010-02-15T13:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	12	-60	-24.603	152.165	1123.1	NA	2010-02-15T12:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	11	-61	-24.393	152.093	1106.1	NA	2010-02-15T11:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	10	-62	-24.177	152.027	1092.1	NA	2010-02-15T10:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	9	-63	-23.955	151.968	1081.5	NA	2010-02-15T09:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	8	-64	-23.727	151.916	1075.2	NA	2010-02-15T08:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	7	-65	-23.492	151.873	1073.8	NA	2010-02-15T07:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	6	-66	-23.25	151.838	1078.2	NA	2010-02-15T06:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	5	-67	-23.005	151.813	1082.4	NA	2010-02-15T05:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	4	-68	-22.759	151.8	1079	NA	2010-02-15T04:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	3	-69	-22.512	151.8	1067.3	NA	2010-02-15T03:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	2	-70	-22.264	151.814	1046.8	NA	2010-02-15T02:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	1	-71	-22.017	151.843	1018.5	NA	2010-02-15T01:00:00Z	2010-02-18T00:00:00Z
1	2010	2	15	0	-72	-21.77	151.887	983.2	NA	2010-02-15T00:00:00Z	2010-02-18T00:00:00Z
1	2010	3	3	0	0	-24.73	153.21	2000	NA	2010-03-03T00:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	23	-1	-24.668	153.257	1934	NA	2010-03-02T23:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	22	-2	-24.592	153.297	1865.1	NA	2010-03-02T22:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	21	-3	-24.499	153.327	1793.1	NA	2010-03-02T21:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	20	-4	-24.389	153.345	1717.5	NA	2010-03-02T20:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	19	-5	-24.258	153.346	1638.8	NA	2010-03-02T19:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	18	-6	-24.106	153.327	1557.5	NA	2010-03-02T18:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	17	-7	-23.941	153.292	1473.4	NA	2010-03-02T17:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	16	-8	-23.77	153.246	1387.1	NA	2010-03-02T16:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	15	-9	-23.59	153.191	1299.4	NA	2010-03-02T15:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	14	-10	-23.395	153.119	1213.3	NA	2010-03-02T14:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	13	-11	-23.179	153.026	1131.4	NA	2010-03-02T13:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	12	-12	-22.933	152.907	1054.6	NA	2010-03-02T12:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	11	-13	-22.651	152.747	984.8	NA	2010-03-02T11:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	10	-14	-22.339	152.543	923.3	NA	2010-03-02T10:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	9	-15	-22.012	152.31	869.8	NA	2010-03-02T09:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	8	-16	-21.682	152.058	824.7	NA	2010-03-02T08:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	7	-17	-21.351	151.784	787.9	NA	2010-03-02T07:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	6	-18	-21.02	151.488	759	NA	2010-03-02T06:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	5	-19	-20.682	151.174	736.8	NA	2010-03-02T05:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	4	-20	-20.333	150.843	719.9	NA	2010-03-02T04:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	3	-21	-19.976	150.492	707.4	NA	2010-03-02T03:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	2	-22	-19.621	150.133	697.7	NA	2010-03-02T02:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	1	-23	-19.277	149.78	689	NA	2010-03-02T01:00:00Z	2010-03-03T00:00:00Z
1	2010	3	2	0	-24	-18.946	149.433	680.8	NA	2010-03-02T00:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	23	-25	-18.64	149.1	676.5	NA	2010-03-01T23:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	22	-26	-18.367	148.785	678.8	NA	2010-03-01T22:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	21	-27	-18.126	148.48	687.1	NA	2010-03-01T21:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	20	-28	-17.913	148.18	700.4	NA	2010-03-01T20:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	19	-29	-17.727	147.879	718.3	NA	2010-03-01T19:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	18	-30	-17.568	147.573	740.2	NA	2010-03-01T18:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	17	-31	-17.42	147.276	762.5	NA	2010-03-01T17:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	16	-32	-17.271	147.007	780.7	NA	2010-03-01T16:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	15	-33	-17.115	146.769	794.9	NA	2010-03-01T15:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	14	-34	-16.951	146.564	805.5	NA	2010-03-01T14:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	13	-35	-16.777	146.396	812.9	NA	2010-03-01T13:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	12	-36	-16.593	146.266	817.7	NA	2010-03-01T12:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	11	-37	-16.415	146.158	822.4	NA	2010-03-01T11:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	10	-38	-16.255	146.048	829.1	NA	2010-03-01T10:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	9	-39	-16.114	145.937	837.9	NA	2010-03-01T09:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	8	-40	-15.992	145.822	848.6	NA	2010-03-01T08:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	7	-41	-15.887	145.702	861.5	NA	2010-03-01T07:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	6	-42	-15.801	145.577	876.5	NA	2010-03-01T06:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	5	-43	-15.725	145.444	889.3	NA	2010-03-01T05:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	4	-44	-15.652	145.305	894.8	NA	2010-03-01T04:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	3	-45	-15.582	145.16	892.2	NA	2010-03-01T03:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	2	-46	-15.514	145.008	880.9	NA	2010-03-01T02:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	1	-47	-15.449	144.85	861.2	NA	2010-03-01T01:00:00Z	2010-03-03T00:00:00Z
1	2010	3	1	0	-48	-15.386	144.682	833	NA	2010-03-01T00:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	23	-49	-15.317	144.521	801.8	NA	2010-02-28T23:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	22	-50	-15.239	144.389	774.3	NA	2010-02-28T22:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	21	-51	-15.151	144.287	749.8	NA	2010-02-28T21:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	20	-52	-15.056	144.218	728.4	NA	2010-02-28T20:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	19	-53	-14.955	144.185	710.2	NA	2010-02-28T19:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	18	-54	-14.85	144.187	695.7	NA	2010-02-28T18:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	17	-55	-14.741	144.218	684.3	NA	2010-02-28T17:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	16	-56	-14.631	144.27	674.9	NA	2010-02-28T16:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	15	-57	-14.521	144.344	667.9	NA	2010-02-28T15:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	14	-58	-14.412	144.44	663.7	NA	2010-02-28T14:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	13	-59	-14.306	144.558	662.6	NA	2010-02-28T13:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	12	-60	-14.204	144.698	664.5	NA	2010-02-28T12:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	11	-61	-14.116	144.841	668.6	NA	2010-02-28T11:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	10	-62	-14.051	144.968	673.8	NA	2010-02-28T10:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	9	-63	-14.006	145.074	679.9	NA	2010-02-28T09:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	8	-64	-13.978	145.157	686.6	NA	2010-02-28T08:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	7	-65	-13.965	145.217	693.8	NA	2010-02-28T07:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	6	-66	-13.966	145.252	701.6	NA	2010-02-28T06:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	5	-67	-13.978	145.281	709.3	NA	2010-02-28T05:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	4	-68	-13.997	145.324	716.4	NA	2010-02-28T04:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	3	-69	-14.024	145.379	722.8	NA	2010-02-28T03:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	2	-70	-14.059	145.447	728.4	NA	2010-02-28T02:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	1	-71	-14.101	145.53	733.4	NA	2010-02-28T01:00:00Z	2010-03-03T00:00:00Z
1	2010	2	28	0	-72	-14.15	145.627	737.7	NA	2010-02-28T00:00:00Z	2010-03-03T00:00:00Z
1	2010	3	6	0	0	-24.73	153.21	2000	NA	2010-03-06T00:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	23	-1	-24.605	153.29	1978.9	NA	2010-03-05T23:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	22	-2	-24.487	153.379	1958	NA	2010-03-05T22:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	21	-3	-24.377	153.478	1936.8	NA	2010-03-05T21:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	20	-4	-24.274	153.587	1914.9	NA	2010-03-05T20:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	19	-5	-24.179	153.703	1891.8	NA	2010-03-05T19:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	18	-6	-24.091	153.828	1867	NA	2010-03-05T18:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	17	-7	-24.011	153.957	1841.1	NA	2010-03-05T17:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	16	-8	-23.934	154.087	1816.9	NA	2010-03-05T16:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	15	-9	-23.859	154.222	1794.7	NA	2010-03-05T15:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	14	-10	-23.786	154.362	1775.3	NA	2010-03-05T14:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	13	-11	-23.713	154.509	1759.1	NA	2010-03-05T13:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	12	-12	-23.639	154.666	1747	NA	2010-03-05T12:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	11	-13	-23.571	154.832	1737.1	NA	2010-03-05T11:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	10	-14	-23.52	155.007	1727.2	NA	2010-03-05T10:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	9	-15	-23.486	155.192	1717	NA	2010-03-05T09:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	8	-16	-23.47	155.382	1707.1	NA	2010-03-05T08:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	7	-17	-23.471	155.58	1698	NA	2010-03-05T07:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	6	-18	-23.491	155.785	1690.4	NA	2010-03-05T06:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	5	-19	-23.52	155.998	1685.9	NA	2010-03-05T05:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	4	-20	-23.55	156.218	1687.6	NA	2010-03-05T04:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	3	-21	-23.581	156.443	1694.2	NA	2010-03-05T03:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	2	-22	-23.611	156.673	1705.1	NA	2010-03-05T02:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	1	-23	-23.641	156.907	1719.7	NA	2010-03-05T01:00:00Z	2010-03-06T00:00:00Z
1	2010	3	5	0	-24	-23.669	157.144	1737.2	NA	2010-03-05T00:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	23	-25	-23.7	157.376	1755	NA	2010-03-04T23:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	22	-26	-23.736	157.596	1769.9	NA	2010-03-04T22:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	21	-27	-23.773	157.806	1781.4	NA	2010-03-04T21:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	20	-28	-23.811	158.005	1789	NA	2010-03-04T20:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	19	-29	-23.85	158.195	1792.8	NA	2010-03-04T19:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	18	-30	-23.89	158.375	1793.1	NA	2010-03-04T18:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	17	-31	-23.924	158.55	1792.8	NA	2010-03-04T17:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	16	-32	-23.945	158.719	1795.3	NA	2010-03-04T16:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	15	-33	-23.955	158.881	1800.1	NA	2010-03-04T15:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	14	-34	-23.953	159.033	1806.8	NA	2010-03-04T14:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	13	-35	-23.94	159.176	1815.4	NA	2010-03-04T13:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	12	-36	-23.916	159.307	1825.5	NA	2010-03-04T12:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	11	-37	-23.885	159.432	1832.4	NA	2010-03-04T11:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	10	-38	-23.849	159.56	1830.3	NA	2010-03-04T10:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	9	-39	-23.807	159.691	1819.7	NA	2010-03-04T09:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	8	-40	-23.757	159.827	1800.8	NA	2010-03-04T08:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	7	-41	-23.7	159.97	1773.9	NA	2010-03-04T07:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	6	-42	-23.636	160.123	1739.6	NA	2010-03-04T06:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	5	-43	-23.573	160.281	1702.6	NA	2010-03-04T05:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	4	-44	-23.516	160.44	1667.8	NA	2010-03-04T04:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	3	-45	-23.465	160.597	1634.8	NA	2010-03-04T03:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	2	-46	-23.421	160.752	1603.6	NA	2010-03-04T02:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	1	-47	-23.386	160.904	1573.9	NA	2010-03-04T01:00:00Z	2010-03-06T00:00:00Z
1	2010	3	4	0	-48	-23.358	161.053	1545.8	NA	2010-03-04T00:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	23	-49	-23.335	161.19	1519	NA	2010-03-03T23:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	22	-50	-23.311	161.308	1492.1	NA	2010-03-03T22:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	21	-51	-23.283	161.407	1465.6	NA	2010-03-03T21:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	20	-52	-23.251	161.487	1439.4	NA	2010-03-03T20:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	19	-53	-23.213	161.549	1413.9	NA	2010-03-03T19:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	18	-54	-23.167	161.591	1389	NA	2010-03-03T18:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	17	-55	-23.114	161.626	1362.3	NA	2010-03-03T17:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	16	-56	-23.055	161.664	1332.5	NA	2010-03-03T16:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	15	-57	-22.989	161.706	1299.1	NA	2010-03-03T15:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	14	-58	-22.918	161.754	1262.5	NA	2010-03-03T14:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	13	-59	-22.841	161.809	1222.6	NA	2010-03-03T13:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	12	-60	-22.759	161.873	1179.7	NA	2010-03-03T12:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	11	-61	-22.673	161.934	1136.4	NA	2010-03-03T11:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	10	-62	-22.588	161.979	1096.1	NA	2010-03-03T10:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	9	-63	-22.504	162.006	1058.5	NA	2010-03-03T09:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	8	-64	-22.425	162.012	1024.3	NA	2010-03-03T08:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	7	-65	-22.351	161.998	993.9	NA	2010-03-03T07:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	6	-66	-22.282	161.961	967	NA	2010-03-03T06:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	5	-67	-22.212	161.913	942.2	NA	2010-03-03T05:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	4	-68	-22.136	161.87	917.4	NA	2010-03-03T04:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	3	-69	-22.055	161.832	892.9	NA	2010-03-03T03:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	2	-70	-21.968	161.8	868.5	NA	2010-03-03T02:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	1	-71	-21.876	161.775	844.4	NA	2010-03-03T01:00:00Z	2010-03-06T00:00:00Z
1	2010	3	3	0	-72	-21.778	161.76	820.5	NA	2010-03-03T00:00:00Z	2010-03-06T00:00:00Z
1	2010	12	29	0	0	-24.73	153.21	2000	NA	2010-12-29T00:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	23	-1	-24.627	153.17	1952.9	NA	2010-12-28T23:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	22	-2	-24.519	153.148	1907.5	NA	2010-12-28T22:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	21	-3	-24.404	153.142	1863.6	NA	2010-12-28T21:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	20	-4	-24.284	153.152	1820.8	NA	2010-12-28T20:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	19	-5	-24.158	153.178	1778.7	NA	2010-12-28T19:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	18	-6	-24.027	153.218	1737.1	NA	2010-12-28T18:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	17	-7	-23.892	153.266	1692.4	NA	2010-12-28T17:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	16	-8	-23.75	153.315	1642.3	NA	2010-12-28T16:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	15	-9	-23.6	153.362	1587.2	NA	2010-12-28T15:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	14	-10	-23.441	153.404	1528	NA	2010-12-28T14:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	13	-11	-23.271	153.437	1465.2	NA	2010-12-28T13:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	12	-12	-23.085	153.457	1399.5	NA	2010-12-28T12:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	11	-13	-22.887	153.459	1332.4	NA	2010-12-28T11:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	10	-14	-22.681	153.441	1264.8	NA	2010-12-28T10:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	9	-15	-22.466	153.406	1197.4	NA	2010-12-28T09:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	8	-16	-22.245	153.363	1131.9	NA	2010-12-28T08:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	7	-17	-22.022	153.322	1069.4	NA	2010-12-28T07:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	6	-18	-21.795	153.285	1010.2	NA	2010-12-28T06:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	5	-19	-21.555	153.241	956	NA	2010-12-28T05:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	4	-20	-21.295	153.173	908	NA	2010-12-28T04:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	3	-21	-21.017	153.077	864.6	NA	2010-12-28T03:00:00Z	2010-12-29T00:00:00Z
1	2010	12	28	2	-22	-20.722	152.953	824	NA	2010-12-28T02:00:00Z	2010-12-29T00:00:00Z
